mwe_template	semantic_tags
taking_* {ADV/ADJ} note_NOUN	X5.1+
taking_* {ADV/DET} heed_NOUN	X5.1+
taking_* {ADV/DET} part_NOUN	S1.1.3+
taking_* {ADV} bad_*	B2-
taking_* {ADV} part_*	S1.1.3+
taking_* {DET/Np} word_NOUN for_ADP	S1.1.2+
taking_* {INTJ/ADJ/DET} messages_NOUN	Q1.2
taking_* {INTJ/ADJ/DET} notice_NOUN	X5.1+
taking_* {PRON/ADJ/DET} trouble_NOUN	X8+
taking_* {PRON/ADV/ADJ} time_NOUN over_*	N3.8-
taking_* {PRON/ADV/Np} apart_ADV	A1.1.1 X2.4
taking_* {PRON/ADV/Np} around_ADV	M2
taking_* {PRON/ADV/Np} back_ADV	M2 Q2.2 T1.1.1 E5-
taking_* {PRON/ADV/Np} by_ADP surprise_NOUN	E5-
taking_* {PRON/ADV/Np} down_ADV	M2 Q1.2 A5.1-/A2.1 N5-/A2.1
taking_* {PRON/ADV/Np} down_ADV a_DET peg_NOUN	S1.2.3-/A2.1
taking_* {PRON/ADV/Np} for_ADP granted_*	X2.1-
taking_* {PRON/ADV/Np} home_*	M2 I1.1/I3.1
taking_* {PRON/ADV/Np} in_ADP *_DET {ADJ/INTJ} stride_NOUN	E6+
taking_* {PRON/ADV/Np} in_ADP hand_NOUN	A1.1.1
taking_* {PRON/ADV/Np} in_ADV	X2.3+ H4 G2.2- A9+ M2 N3.2-/A2.1 A1.8+
taking_* {PRON/ADV/Np} into_ADP account_NOUN	A1.8+
taking_* {PRON/ADV/Np} into_ADP consideration_NOUN	X2.1
taking_* {PRON/ADV/Np} off_ADV	X9.2+ M5 M2 N5-/A2.1 K1 M1 A1.1.1 A5.4-
taking_* {PRON/ADV/Np} off_ADV *_DET hands_NOUN	A9+
taking_* {PRON/ADV/Np} on_* board_*	X2.3+
taking_* {PRON/ADV/Np} on_ADV	A9+ S7.3+ M2 I3.1
taking_* {PRON/ADV/Np} out_ADV	M2 S1.1.1 S3.2 G3 L1-
taking_* {PRON/ADV/Np} out_ADV on_ADP	E3-
taking_* {PRON/ADV/Np} over_*	S7.1+/A2.1 M2
taking_* {PRON/ADV/Np} round_ADV	M2
taking_* {PRON/ADV/Np} to_ADP heart_NOUN	E4.1- E2+
taking_* {PRON/ADV/Np} to_ADP {ADJ/INTJ} court_NOUN	G2.1
taking_* {PRON/ADV/Np} up_ADV	A9+ T2+ A1.5.1 M2 N3.7-/A2.1
taking_* {PRON/Np} all_DET *_DET time_NOUN to_PART	A12-
taking_* {PRON/Np} at_ADP face_NOUN value_NOUN	A8
taking_* {PRON/Np} for_ADP a_DET {ADV/ADJ} ride_NOUN	G2.2- M2
taking_* {PRON/Np} in_* good_ADJ part_NOUN	S1.2.1+
taking_* {PRON/Np} to_ADP the_DET {ADJ/INTJ} cleaners_NOUN	G2.2-
taking_* {PRON/Np} upon_ADP *_PRON	X7+
taking_* {PRON} easy_ADJ	K1
talk*_* {ADV} back_ADV	S1.2.4-/Q2.2
talk*_* {ADV} back_ADV to_ADP	S1.2.4-/Q2.2
talk*_* {PRON/ADV/Np} into_ADP	Q2.2
talk*_* {PRON/ADV/Np} out_ADP of_ADP	Q2.2/S8-
talk*_* {PRON/ADV/Np} round_ADV	Q2.2
talk*_* {PRON/ADV/Np} through_*	Q2.2 Q2.2/S8+
talk*_* {PRON/ADV/Np} up_ADV	Q2.2/N5+
talk*_VERB to_ADP a_DET brick_NOUN wall_NOUN	X9.2-
talking_NOUN shop*_NOUN	S1.1.1/Q2.1
tall_ADJ order*_NOUN	A12-
tame*_* {PRON/ADV/Np} down_ADV	E3-
tangl*_* {PRON/ADV/Np} up_ADV	A1.1.1 S1.1.3+
tank_NOUN gunner*_NOUN	G3/S2mf
tank_NOUN mechanic*_NOUN	G3/S2mf
tank_NOUN signaller*_NOUN	G3/S2mf
tap*_* {PRON/ADV/Np} in_ADV	A1.1.1 Y2
tape*_* {ADV} over_*	K3
tape_NOUN deck*_NOUN	K3
tape_NOUN machine*_NOUN	K3
tape_NOUN measure*_NOUN	N3.3/O2
tape_NOUN player*_NOUN	K3
tape_NOUN record*_*	K3
tar*_* everyone_PRON with_ADP the_DET same_DET brush_NOUN	A6.1+/N5.1+
tar*_* with_ADP {ADV} the_DET same_DET {ADJ/INTJ} brush_NOUN	A6.1+/X2.1
target_* group*_NOUN	S5/X7+c
target_* market*_NOUN	S5/X7+c
target_NOUN zone*_NOUN	M7/X7+
tariff_NOUN heading*_NOUN	I1.3
tarot_NOUN reader*_NOUN	S9/S2mf
tart*_* {PRON/ADV/Np} up_ADV	O4.2+/A2.1
tartar_* sauce_NOUN	F1
task_NOUN force*_NOUN	A1.1.1/S5+c
task_NOUN force*_NOUN	A1.1.1/S5+c
taste_NOUN bud*_NOUN	B1
taster_NOUN course*_NOUN	P1/X2.4
tax_NOUN accountant*_NOUN	I1.1/S2mf
tax_NOUN deductible_ADJ	G1.1/I1
tax_NOUN disc*_NOUN	Q1.2/M3
tax_NOUN dodge*_NOUN	G2.2-/I1.2
tax_NOUN exile*_NOUN	I1.1/S2mf
tax_NOUN free_ADJ	G1.1/I1-
tax_NOUN inspector*_NOUN	G1.1/S2mf
tax_NOUN inspectorate*_NOUN	G1.1/I1c
tax_NOUN man_NOUN	G1.1/S2mn
tax_NOUN office*_NOUN	G1.1/I1c
tax_NOUN payer*_NOUN	I1.3/S2mf
tax_NOUN people_NOUN	G1.1/S2
tax_NOUN relief_NOUN	G1.1/I1.1
tax_NOUN return*_NOUN	G1.1/Q1.2
tax_NOUN year*_NOUN	I1/T1.3
tax_VERB {PRON/DET/Np} brain_NOUN	A12-/X2.1
taxi_NOUN driver*_NOUN	M3/S2mf
taxi_NOUN ride*_NOUN	M3
tea_NOUN bag*_*	F2
tea_NOUN break*_*	F2/T1.3
tea_NOUN cosies_NOUN	F2/O2
tea_NOUN cosy_NOUN	F2/O2
tea_NOUN garden*_NOUN	F2/H3
tea_NOUN leaf_NOUN	L3/F2 G2.1-/S2mf
tea_NOUN leaves_NOUN	L3/F2 G2.1-/S2mf
tea_NOUN part*_NOUN	F1/S1.1.3+c
tea_NOUN room*_NOUN	F2/H2
tea_NOUN set*_NOUN	F1/O2
tea_NOUN shop*_NOUN	F1/H1c
tea_NOUN time*_NOUN	T1.2/F1
tea_NOUN timish_ADV	T1.2
tea_NOUN towel*_NOUN	B5
teacher_NOUN assessment*_*	P1
teacher_NOUN training_NOUN	P1
teacher_NOUN training_NOUN college*_NOUN	P1/H1c
teacher_NOUN training_NOUN course*_NOUN	P1
teaching_* hospital*_NOUN	B3/P1c
teaching_NOUN assistant*_NOUN	P1/S2mf
teaching_NOUN certificate*_NOUN	P1
teaching_NOUN practice*_NOUN	P1
teaching_NOUN qualification*_NOUN	P1
team_NOUN game*_NOUN	K5.1/S5+
team_NOUN leader*_NOUN	S7.1+/S2mf
team_NOUN mate*_NOUN	S5+/S2mf
team_NOUN spirit_NOUN	S5+
team_NOUN work_NOUN	I3.1/S5+ A1.1.1/S5+
tear*_* {PRON/ADV/Np} apart_ADV	E4.1- A1.1.2 A6.1-
tear*_* {PRON/ADV/Np} down_ADV	A1.1.2 M2
tear*_* {PRON/ADV/Np} out_ADV	M2 E3-
tear*_* {PRON/ADV/Np} up_ADV	A1.1.2
tear*_VERB asunder_ADV	A1.1.2
tear_NOUN gas_NOUN	G3/O1.3
tear_NOUN jerker*_NOUN	E4.1-
technical_ADJ college*_NOUN	P1/H1c
technical_ADJ drawing_NOUN	C1/Y1
technical_ADJ rehearsal*_NOUN	K4
technical_ADJ term*_NOUN	Q3
technology_NOUN transfer*_NOUN	Y1/A9-
teddy_ADJ bear*_NOUN	K6
teddy_NOUN bear*_NOUN	K6mfn
teddy_NOUN boy*_NOUN	K2/S2.2m
tee_NOUN shirt*_NOUN	B5
teeny_* weeny_*	N3.2-
teeth_NOUN formation_NOUN	B1
teething_* problem*_NOUN	A12-
telephone_NOUN answering_* system*_NOUN	Q1.3
telephone_NOUN answering_NOUN machine*_NOUN	Q1.3
telephone_NOUN book*_NOUN	Q1.3/Q4.1
telephone_NOUN box*_NOUN	Q1.3/H1
telephone_NOUN call*_NOUN	Q1.3
telephone_NOUN directories_NOUN	Q1.3/Q4.1
telephone_NOUN directory_NOUN	Q1.3/Q4.1
telephone_NOUN exchange*_NOUN	Q1.3/H1c
telephone_NOUN number*_NOUN	Q1.3
teleprint_NOUN operator*_NOUN	Q1.3/S2mf
television_NOUN engineer*_NOUN	Q4.3/S2mf
television_NOUN page*_NOUN	Q4.3/Q4.2
television_NOUN programme*_NOUN	Q4.3
television_NOUN set*_NOUN	Q4.3/O3
television_NOUN station*_NOUN	Q4.3c
television_NOUN studio*_NOUN	Q4.3/H1c
television_NOUN watcher*_NOUN	Q4.3/S2mf
tell*_* the_DET {ADJ/INTJ} truth_NOUN	A5.2+
tell*_* {DET/Np} fortune*_NOUN	S9
tell*_* {INTJ/ADJ/DET} lie*_NOUN	A5.2-/Q2.2
tell*_* {PRON/ADV/Np} apart_ADV	A6.1-
tell*_* {PRON/Np} off_ADV	Q2.2/G2.1
tell-tale_ADJ sign*_NOUN	A11.2+
tell_VERB you_PRON the_DET truth_NOUN	Z4
tell_VERB you_PRON what_*	Z4
telly_NOUN addict*_NOUN	Q4.3/S2mf
telly_NOUN programme*_NOUN	Q4.3
temperance_NOUN hall*_NOUN	H1/F2-c
ten-pin_* bowling_NOUN	K5.2
ten_NUM a_DET penny_NOUN	N5+
ten_NUM pin_NOUN bowling_NOUN	K5.2
ten_NUM thumbs_NOUN	X9.1-
tenant_NOUN house*_NOUN	H1
tender_ADJ loving_ADJ care_NOUN	E2+/B3
tenement_NOUN house*_NOUN	H1
tennis_NOUN ball*_NOUN	K5.1
tennis_NOUN court*_NOUN	K5.1/M7
tennis_NOUN elbow_NOUN	B2-
tennis_NOUN player*_NOUN	K5.1/S2mf
tennis_NOUN racket*_NOUN	K5.1/O2
tens*_* {PRON/ADV/Np} up_ADV	E6-
tension_NOUN level*_NOUN	E6-/N5
term_NOUN classification*_NOUN	Q3 A4.1
term_NOUN clustering_NOUN	Y2/Q3
term_NOUN management_NOUN	Y2/Q3
term_NOUN relationship*_NOUN	Q3 Y2/Q3
term_NOUN time_NOUN	T1.3/P1
term_NOUN weighting_NOUN	Y2/Q3
terminology_NOUN management_NOUN	Q3 Y2/Q3
terrace_NOUN house*_NOUN	H1
terraced_ADJ house*_NOUN	H1
territorial_ADJ army_NOUN	G3c
terry_NOUN towelling_NOUN	B5
tertiary_ADJ system*_NOUN	P1
test*_* {PRON/ADV/Np} out_ADV	X2.4
test_NOUN match*_NOUN	K5.1
test_NOUN tube*_NOUN	O2/Y1
testers_NOUN '_PART assistant*_NOUN	I4/S2mf
text_NOUN analys*_NOUN	Q3
text_NOUN book*_NOUN	Q4.1
text_NOUN messaging_NOUN	Q1.3
text_NOUN mining_NOUN	Y2/Q3
text_NOUN retrieval*_NOUN	Y2/Q3
textile_NOUN conservator*_NOUN	C1/S2mf
textile_NOUN design_NOUN	C1
textile_NOUN designer*_NOUN	C1/S2mf
thank_* god_NOUN	Z4
thank_* goodness_NOUN	Z4
thank_* the_DET lord_NOUN	Z4
thank_* you_PRON	Z4 S1.2.4+
thank_* you_PRON very_ADV much_DET	Z4
thank_* you_PRON very_ADV much_DET indeed_ADV	Z4
thank_* you_PRON very_ADV very_ADV much_DET indeed_ADV	Z4
thank_VERB God_PROPN	Z4
thank_VERB God_PROPN for_ADP that_DET	Z4
thank_VERB goodness_NOUN for_ADP that_DET	Z4
thanks_ADP to_ADP	A2.2
thanks_NOUN a_* lot_*	Z4
thanks_NOUN very_ADV much_DET	Z4
that_DET 'll_AUX be_VERB the_DET {ADJ/INTJ} day_NOUN	Z6/T1
that_DET 's_VERB life_NOUN	Z4
that_DET *_VERB it_PRON	Z4
that_DET aside_ADV	A6.1-
that_DET bit_NOUN	A13.6
that_DET kind_NOUN of_ADP money_NOUN	I1/N5
that_DET little_ADJ bit_NOUN	A13.6
that_DET sort_NOUN of_ADP lines_NOUN	A6.1+
that_DET way_NOUN	S3.2
that_DET way_NOUN inclined_ADJ	E2+
that_DET way_NOUN round_ADV	M6 N4
thatched_ADJ roof_NOUN cottage*_NOUN	H1
the_DET *_ADJ of_ADP the_DET *_ADJ *_NUM *_NUM	T1.2
the_DET *_NOUN after_*	N4/T1.3
the_DET *_NOUN before_*	N4/T1.3
the_DET 50_NUM dollar_NOUN question_NOUN	A11.1+
the_DET British_ADJ Isles_NOUN	Z2
the_DET Bronze_NOUN Age_NOUN	T1.1.1
the_DET Channel_NOUN Tunnel_NOUN	Z3
the_DET Channel_PROPN Islands_PROPN	Z2 M7
the_DET Common_ADJ Market_NOUN	G1.1
the_DET Cross_NOUN of_ADP St._PROPN *_PROPN	Z3
the_DET Declaration_NOUN of_ADP Independence_NOUN	Q1.2/G1.1
the_DET Deep_ADJ South_NOUN	M7
the_DET East_NOUN Indies_PROPN	Z2
the_DET East_NOUN Side_NOUN	M7
the_DET East_PROPN End_PROPN	M7
the_DET English_PROPN Channel_NOUN	Z2/M4
the_DET abominable_ADJ snowman_NOUN	L2/S9 L2/A5.4-
the_DET adversarial_ADJ system_NOUN	G2.1
the_DET all_DET clear_*	B2+
the_DET animal_NOUN kingdom_NOUN	L2
the_DET arms_NOUN race_NOUN	G3/S7.3+
the_DET best_ADJ of_ADP a_DET bad_ADJ lot_NOUN	A5.1+/A5.1-
the_DET best_ADJ of_ADP both_DET worlds_NOUN	A5.1+++
the_DET best_ADJ part_NOUN of_ADP	N5++
the_DET big_ADJ time_NOUN	K1/X9.2+
the_DET bottom_ADJ line_NOUN	A4.2+
the_DET building_NOUN industry_NOUN	A1.1.1/F4
the_DET building_NOUN trade_NOUN	A1.1.1/I3.1
the_DET clothing_NOUN trade_NOUN	B5/I2.2
the_DET commuter_NOUN belt_NOUN	M3/M7
the_DET course_NOUN of_ADP the_DET day_NOUN	T1.3
the_DET crème_NOUN de_* la_* crème_NOUN	A5.1+++
the_DET done_* thing_NOUN	S1.2.4+
the_DET end_NOUN of_ADP the_DET {ADJ/INTJ} world_NOUN	X9.2- A1.1.2/W1
the_DET final_ADJ straw_NOUN	T2-
the_DET first_ADJ thing_NOUN that_SCONJ comes_VERB into_ADP head_NOUN	X4.1
the_DET go_* ahead_*	S7.4+
the_DET going_* rate_NOUN	I1.3/T1.1.2
the_DET good_ADJ old_ADJ days_NOUN	T1.1.1
the_DET half_NOUN	K4/T1.3
the_DET height_NOUN of_ADP	N5.1+
the_DET hell_NOUN	Z4
the_DET in*_* and_CCONJ out*_*	A4.2+
the_DET last_* straw_NOUN	T2-
the_DET last_ADJ of_ADP the_DET Mohicans_PROPN	N5.2+c Z3/Q4.3 Z3/Q4.1
the_DET last_ADJ {ADJ/INTJ} thing_NOUN *_PRON 'd_* {ADJ/INTJ} want_VERB	X7-
the_DET like*_NOUN of_ADP	A6.1+
the_DET little_ADJ man_NOUN	A11.1-/S2.1m
the_DET mind_NOUN boggles_VERB	X2.5-
the_DET most_DET *_NOUN possible_ADJ	Df/N5.1+
the_DET name_NOUN of_ADP the_DET game_NOUN	A11.1+
the_DET normal_ADJ swing_NOUN of_ADP things_NOUN	A6.2+
the_DET old_ADJ days_NOUN	T1.1.1
the_DET old_ADJ heave_* ho_*	I3.1-
the_DET old_ADJ man_NOUN	S4m S7.1/S2m
the_DET olden_ADJ days_NOUN	T1.1.1
the_DET other_ADJ *_NOUN	T1.1.1
the_DET other_ADJ half_NOUN	S4mf A6.1-/S5+c
the_DET other_ADJ way_NOUN	S3.2
the_DET other_ADJ way_NOUN round_*	A6.1-
the_DET pick_NOUN of_ADP the_DET {ADJ/INTJ} bunch_NOUN	A5.1+++
the_DET proof_NOUN of_ADP the_DET pudding_NOUN	X2.4
the_DET right_ADJ side_NOUN of_ADP the_DET track_NOUN	G2.2+
the_DET same_DET league_NOUN	A6.1+
the_DET self_* same_*	A6.1+
the_DET short_ADJ and_CCONJ sharp_ADJ	A5.2+
the_DET time_NOUN before_ADP that_DET	N4
the_DET time_NOUN being_*	T1.1.2
the_DET trouble_NOUN and_CCONJ strife_NOUN	S4f
the_DET upper_ADJ hand_NOUN	S7.1+
the_DET way_NOUN the_DET wind_NOUN is_VERB blowing_VERB	A2.1+
the_DET whole_* nine_* yards_NOUN	N5.1+
the_DET whole_ADJ caboose_NOUN	N5.1+
the_DET whole_ADJ lot_NOUN	N5.1+
the_DET whole_ADJ nine-yard_ADJ	N5.1+
the_DET whole_ADJ time_NOUN	T1.3 N6+
the_DET works_NOUN	N5.1+
the_DET world_NOUN 's_VERB your_DET oyster_NOUN	A7+
the_DET wrong_ADJ side_NOUN of_ADP town_NOUN	G2.2-/M7
the_DET {ADJ/INTJ} be_* all_* and_CCONJ end_* all_*	A11.1+
the_DET {ADJ/INTJ} bright_ADJ side_NOUN	A5.1+/X2.6+
the_DET {ADJ/INTJ} early_ADJ hours_NOUN	T1.3
the_DET {ADJ/INTJ} lot_NOUN	N5.1+
the_DET {ADJ} blue_ADJ yonder_*	X2.2-
the_DET {ADV/ADJ} run_NOUN of_ADP	S7.1+
the_DET {ADV} early_ADJ days_NOUN	T2+ T1.1.1
theatre_NOUN critic*_NOUN	K4/S2mf
theatre_NOUN in_ADP education_NOUN	K4/P1
theatre_NOUN in_ADP the_DET round_*	K4
theatre_NOUN sister*_NOUN	B3/S2f
theatre_NOUN staff_NOUN	B3/S2c K4/S2c
theatre_NOUN studies_NOUN	K4/P1
theatrical_ADJ costume*_NOUN	B5/K4
them_PRON and_CCONJ us_PRON	S7.3+
theme_NOUN park*_NOUN	K1/M7c
then_ADV and_CCONJ there_ADV	N3.8+
theocratic_ADJ school*_NOUN	S9c
therapy_NOUN centre*_NOUN	B3/H1c
there_* again_*	Z4
there_ADV and_CCONJ then_ADV	N3.8+
there_ADV you_PRON are_VERB	Z4
there_ADV you_PRON go_VERB	Z4
thermal_ADJ imager*_NOUN	O3
these_DET days_NOUN	T1.1.2
they_PRON say_VERB	Z4
thick_* skinned_*	S1.2.3+
thick_ADJ as_SCONJ two_NUM short_ADJ planks_NOUN	X9.1-
thick_ADJ in_ADP the_DET {ADJ/INTJ} head_NOUN	X9.1-
thicken*_* {PRON/ADV/Np} up_ADV	O4.5
thigh_NOUN bone*_NOUN	B1
thin*_* {PRON/ADV/Np} down_ADV	O4.5/A2.1 N5-/A2.1 N3.4-/A2.1
thin_ADJ ice_NOUN	A15-
think*_* on_ADP *_DET {ADJ/INTJ} feet_NOUN	X5.1+
think*_* the_DET sun_NOUN and_CCONJ moon_NOUN shine*_VERB out_ADP of_ADP *_DET {ADJ/INTJ} backside*_NOUN	S7.2+
think*_* the_DET {ADJ/INTJ} world_NOUN of_ADP	E2+
think*_* twice_ADV	A7-
think*_* {ADV} ahead_ADV	X2.1/T1.1.3
think*_* {ADV} back_*	X2.1/T1.1.1
think*_* {PRON/ADV/Np} out_ADV	X2.1
think*_* {PRON/ADV/Np} through_ADV	X2.1
think*_* {PRON/Np} *_VERB something_PRON	A11.1+
think_* tank*_NOUN	S5/X2.1c
think_VERB much_* of_ADP	E2+
third_ADJ party_NOUN	S1.1.3-/S2mf
third_ADJ rate_NOUN	A5.1-
third_ADJ world_NOUN	M7
this_* that_* and_CCONJ the_DET other_*	Z8
this_DET ,_PUNCT that_DET and_CCONJ the_DET other_*	Z8
this_DET and_CCONJ that_DET	Z8
this_DET coming_ADJ *_PROPN	T1.1.3
this_DET thats_* and_CCONJ the_DET others_NOUN	Z8
this_DET time_NOUN of_ADP the_DET *_NOUN	T1.1.2
this_DET time_NOUN round_ADV	T1.1.2
this_DET {ADJ/INTJ} day_NOUN and_CCONJ age_NOUN	T1.1.2
thought_* {PRON/ADV/Np} out_ADV	X2.1
thought_* {PRON/ADV/Np} through_ADV	X2.1
thought_NOUN process*_NOUN	X2.1
thought_VERB the_DET sun_NOUN and_CCONJ moon_NOUN shine*_VERB out_ADP of_ADP	S7.2+
thought_VERB the_DET sun_NOUN and_CCONJ moon_NOUN shine*_VERB out_ADP of_ADP	S7.2+
thought_VERB the_DET {ADJ/INTJ} world_NOUN of_ADP	E2+
thought_VERB {ADV} ahead_ADV	X2.1/T1.1.3
thought_VERB {PRON/ADV/Np} through_ADV	X2.1
thought_VERB {PRON/Np} *_VERB something_PRON	A11.1+
thousand_NUM odd_ADJ pounds_NOUN	I1
thrash*_* {PRON/ADV/Np} out_*	Q2.2 E3-
three-piece_* suite*_NOUN	H5
three_NUM D_SYM	O4.4
three_NUM bedroomed_ADJ house*_NOUN	H1
three_NUM piece_NOUN suit*_NOUN	B5
three_NUM piece_NOUN suite*_NOUN	H5
three_NUM point_NOUN turn*_NOUN	M3
three_NUM quarters_NOUN of_ADP an_DET hour_NOUN	T1.3
thresh*_* {PRON/ADV/Np} up_ADV	A1.1.2 A1.1.1
threw_* {PRON/ADV/Np} away_ADV	M2 X7-
threw_* {PRON/ADV/Np} out_ADV	M2 X7-
threw_* {PRON/ADV/Np} up_ADV	A2.2 B2- M2
threw_VERB a_DET wobbly_*	E3-
threw_VERB in_ADP the_DET towel_NOUN	T2- X8-
threw_VERB off_ADV the_DET {ADJ/INTJ} harness_NOUN	A1.7-
threw_VERB some_DET light_NOUN on_ADP	Q2.2
threw_VERB the_DET {ADJ/INTJ} book_NOUN at_ADP	G2.1
threw_VERB {AT1/D*} tantrum*_NOUN	E3-
threw_VERB {PRON/ADV/Np} about_ADV	M2
threw_VERB {PRON/ADV/Np} down_ADV	M2
threw_VERB {PRON/ADV/Np} in_ADP *_DET face*_NOUN	S1.2.3+
threw_VERB {PRON/ADV/Np} off_ADP balance_NOUN	E5- M2
threw_VERB {PRON/ADV/Np} off_ADV	M2
threw_VERB {PRON/ADV/Np} off_ADV guard_ADV	E5-
thrilled_* to_ADP bits_NOUN	E4.1++
through_* and_CCONJ through_*	N5.1+
through_* to_ADP	Z5
through_ADP {ADV} no_DET {ADJ/INTJ} fault_NOUN of_ADP *_DET own_DET	A2.2
throw*_* *_DET hands_NOUN up_ADV in_ADP the_DET {ADJ/INTJ} air_NOUN	E5-
throw*_* a_DET wobbly_*	E3-
throw*_* off_ADV the_DET {ADJ/INTJ} harness_NOUN	A1.7-
throw*_* some_DET light_NOUN on_ADP	Q2.2
throw*_* the_DET wicked_ADJ welly_NOUN	K1/N5.2+
throw*_* the_DET {ADJ/INTJ} book_NOUN at_ADP	G2.1
throw*_* {AT1/D*} tantrum*_NOUN	E3-
throw*_* {PRON/ADV/Np} about_ADV	M2
throw*_* {PRON/ADV/Np} around_*	M2
throw*_* {PRON/ADV/Np} away_*	M2 X7-
throw*_* {PRON/ADV/Np} down_ADP *_DET {ADJ/INTJ} throat_NOUN	X7-
throw*_* {PRON/ADV/Np} down_ADV	M2
throw*_* {PRON/ADV/Np} in_*	A1.8+ M2
throw*_* {PRON/ADV/Np} in_ADP *_DET face*_NOUN	S1.2.3+
throw*_* {PRON/ADV/Np} in_ADV at_ADP the_DET deep_ADJ end_NOUN	A12-
throw*_* {PRON/ADV/Np} off_ADP balance_NOUN	E5- M2
throw*_* {PRON/ADV/Np} off_ADV guard_ADV	E5-
throw*_* {PRON/ADV/Np} out_ADV	M2 X7- K5.1@
throw*_* {PRON/ADV/Np} up_ADV	A2.2 B2- M2
throw_* away_ADV societ*_NOUN	T1.3-/S5+c
throw_* {PRON/ADV/Np} off_ADV	M2
throw_VERB in_ADP the_DET towel_NOUN	T2- X8-
throwing_VERB it_PRON down_ADV	W4
thumb*_* {ADV} through_*	X2.4
thumbs_NOUN up_ADV	S7.4+ E2+
thunder_NOUN and_CCONJ lightning_NOUN	W4
thunder_NOUN clap*_NOUN	W4
tic_* tac_*	K5.1/Q1.1
tick*_* {ADV} over_ADV	T2++
tick*_* {PRON/ADV/Np} along_ADV	T1.3 X3.2
tick*_* {PRON/ADV/Np} off_ADV	Q2.2 Q1.2
tick_* by_*	T2++ A1.1.1
tick_NOUN shop*_NOUN	I2.2/I1.2
tickled_ADJ pink_*	E4.2+
tide*_VERB {PRON/ADV/Np} over_ADV	T1.3-
tidie*_VERB {PRON/ADV/Np} up_ADV	B4 A5.1+/A2.1
tiding_* {PRON/ADV/Np} over_ADV	T1.3-
tidy*_* {PRON/ADV/Np} up_ADV	B4 A5.1+/A2.1
tie*_* {PRON/ADV/Np} down_ADV	A1.7+ A4.2+
tie*_* {PRON/ADV/Np} in_ADV	A1.8+
tie*_* {PRON/ADV/Np} over_ADV	T1.3-/S8+
tie*_* {PRON/ADV/Np} up*_*	S5+ A1.7+ A2.2 A1.1.1 T2-
tie*_VERB {PRON/ADV/Np} back_ADV	A1.7+
tie*_VERB {PRON/ADV/Np} off_ADV	A1.1.1
tie*_VERB {PRON/ADV/Np} under_ADV	A1.1.1/N5+
tied_* agent*_NOUN	I2.1/S2mf
tighten*_* {PRON/ADV/Np} up_*	A1.7+
till_SCONJ *_PRON *_VERB blue_ADJ in_ADP the_DET {ADJ/INTJ} face_NOUN	N5+
timber_NOUN work_NOUN	L3/A1.1.1
time_* table*_NOUN	T1
time_ADV and_ADV again_ADV	N6+
time_NOUN 's_VERB up_ADV	T2-
time_NOUN and_CCONJ a_DET half_NOUN	I1.1/I3.1
time_NOUN and_CCONJ time_NOUN again_ADV	N6+
time_NOUN bomb*_NOUN	G3 A15-
time_NOUN consuming_*	T1.3+
time_NOUN frame*_NOUN	T1.3
time_NOUN immemorial_ADJ	T1.1.1
time_NOUN keeping_NOUN	T4
time_NOUN lock*_NOUN	O2
time_NOUN management_NOUN	T1/S7.1+
time_NOUN of_ADP day_NOUN	T1.2 S1.2.4+
time_NOUN out_ADV	K1/T1.3
time_NOUN saver*_NOUN	N3.8+
time_NOUN scale*_NOUN	T1.3
time_NOUN served_*	I3.2+
time_NOUN sheet*_NOUN	Q1.2/T1.3
time_NOUN slot*_NOUN	T1.3
time_NOUN span_NOUN	T1.3
time_NOUN trial*_NOUN	K5.1/N3.8
time_NOUN waster*_NOUN	A1.5.2-/S2mf
times_* table*_NOUN	N2
tin_NOUN box*_NOUN	O2
tin_NOUN can*_NOUN	O2
tin_NOUN foil_NOUN	O1.1
tin_NOUN opener*_NOUN	O2
tin_NOUN shack*_NOUN	H1
tin_NOUN soldier*_NOUN	K6
tinker*_* {ADV} about_ADV	A1.1.1
tinned_ADJ food*_NOUN	F1
tiny_ADJ tears_NOUN doll*_NOUN	K6
tip*_* {PRON/ADV/Np} up_ADV	M2 M1
tip_* of_ADP the_DET iceberg_ADJ	N5.1-
tip_* top_*	A5.1+++
tip_NOUN of_ADP the_DET {ADJ/INTJ} iceberg_NOUN	N5.1-
tippex*_* {PRON/ADV/Np} out_ADV	Q1.2
tiptoe*_* round_ADV	M1/X3.2-
tire*_* {PRON/ADV/Np} out_ADV	B2- A1.5.1/N5.2+
tiring_* {PRON/ADV/Np} out_ADV	B2- A1.5.1/N5.2+
tit_NOUN bit*_NOUN	N3.2-
tittle_* tattle_*	Q2.1
to_* do_VERB with_*	A2.2
to_* that_* extent_NOUN	N5+
to_* {ADV} no_* {ADJ/INTJ} avail_*	X9.2-
to_ADP *_DET face_NOUN	A10+
to_ADP *_DET liking_NOUN	E2+
to_ADP *_DET mind_NOUN	Z4
to_ADP *_DET {ADJ} way_NOUN of_ADP thinking_*	Z4
to_ADP a_DET certain_ADJ extent_NOUN	A13.5
to_ADP a_DET degree_NOUN	A13.5
to_ADP a_DET fair_ADJ degree_NOUN	A13.5
to_ADP a_DET {ADJ/INTJ} tee_NOUN	A5.3+
to_ADP a_DET {ADJ} point_NOUN	A13.5
to_ADP a_DET {ADV} large_ADJ extent_NOUN	A13.3
to_ADP all_DET intents_NOUN and_CCONJ purposes_NOUN	A13.4
